Wiki1k:wikinews:1143769:0:1	She informed the Los Angeles Times that she decided to run for the California State Senate instead of the U.S. Congress because she felt she would be able to accomplish more for the people of California as a state Senator .
Wiki1k:wikinews:1476720:1:0	The proposal `` was n't worth the ink it was written with '' , said a statement by Hamas 's military wing .
Wiki1k:wikipedia:5635:80:1	His travel journals , published 1502 -- 04 , convinced German cartographer Martin Waldseemüller to reach the same conclusion , and in 1507 -- a year after Columbus 's death -- Waldseemüller published a world map calling the new continent America from Vespucci 's Latinized name `` Americus '' .
Wiki1k:wikipedia:53682:35:2	The nobles of Tibet , such as the High Lamas and inhabitants of the Potala Palace , were usually capable calligraphers .
Wiki1k:wikipedia:32427:37:2	Recently some orchestras performing Baroque music -LRB- such as the Freiburg Baroque Orchestra -RRB- have had all of their violins and violas , solo and ensemble , perform standing up .
Wiki1k:wikinews:784149:3:1	We need to look into this issue more . ''
Wiki1k:wikipedia:21019:11:1	Michelangelo left the city before the end of the political upheaval , moving to Venice and then to Bologna .
Wiki1k:wikipedia:604727:58:0	Coffee beans may be ground in several ways .
Wiki1k:wikipedia:21473:2:2	Tesla tried to put these ideas to practical use in his unfinished Wardenclyffe Tower project , an intercontinental wireless communication and power transmitter , but ran out of funding before he could complete it .
Wiki1k:wikinews:784149:3:0	Shunichi Tanaka , head of the Nuclear Regulation Authority , said `` We have no idea whether it 's actually 300 tons that leaked .
Wiki1k:wikinews:628034:25:1	Many users who activate this service are aware that by disabling user tracking they are effectively preventing ad or content targeting .
Wiki1k:wikipedia:43449:4:0	The Mongol-led Yuan dynasty -LRB- 1271 -- 1368 -RRB- ruled before the establishment of the Ming dynasty .
Wiki1k:wikipedia:47515:50:2	This results in the formation of cumuliform buildups arising from a common stratiform base .
Wiki1k:wikipedia:19003265:5:2	In 1843 , John Couch Adams began work on the orbit of Uranus using the data he had .
Wiki1k:wikinews:782769:4:3	According to Russia Today , most Russians support the legislation `` against promoting homosexuality to minors . ''
Wiki1k:wikipedia:90625:26:4	Albany , NY : State University of New York Press .
Wiki1k:wikipedia:9248:78:0	Chick Publications , publisher of Protestant fundamentalist themed evangelistic tracts , has published a number of comic book style tracts by Jack T. Chick translated into Esperanto , including `` This Was Your Life ! ''
Wiki1k:wikipedia:19242322:25:0	In 1806 , Goethe was living in Weimar with his mistress Christiane Vulpius , the sister of Christian A Vulpius , and their son Julius August Walter von Goethe .
Wiki1k:wikinews:638969:3:0	Takeda is quoted by Inside the Games saying of the bid , `` With tremendous support from people in Tokyo and across Japan , we have celebrated a memorable milestone today with the submission of our Candidature file , -LSB- ... -RSB- Based on lessons from our bid for the 2016 Olympic and Paralympic Games , we have retained the best of that bid plan while adding important new strengths .
Wiki1k:wikipedia:15822899:12:1	In western culture , for example , greater masculinity usually brings greater social status .
Wiki1k:wikinews:734121:0:0	The plane was piloted by co-founder Bertrand Piccard , departing San Francisco dawn on Friday and arriving in Phoenix on Saturday morning , using only three quarters of the plane 's stored battery power .
Wiki1k:wikipedia:23366462:9:1	These four groups account for the majority of described species .
Wiki1k:wikinews:656988:0:1	Prince Willem-Alexander is to become King of the Netherlands .
Wiki1k:wikinews:2067610:1:4	Reportedly , illegal drug activity in the vicinity of his office placed him in danger .
Wiki1k:wikinews:917714:4:2	The single publishing unit enables us to tap the synergies and expertise between the mastheads to further enhance the reach and relevance of these two much-loved Australian magazine brands . ''
Wiki1k:wikinews:1244689:2:0	Webster , 25 , was arrested early last week and charged with one count of murder and one count of felon in possession of a firearm .
Wiki1k:wikipedia:26743:81:0	According to Freud , `` Elimination of clitoral sexuality is a necessary precondition for the development of femininity , since it is immature and masculine in its nature . ''
Wiki1k:wikinews:2141549:0:2	King recently was under hospice care at home , after being treated for diabetes and high blood pressure in hospital .
Wiki1k:wikinews:1419616:1:2	Since the beginning of the hunger strike , about 80 of them are being treated in hospitals , some facing severe health risks .
Wiki1k:wikinews:659267:0:0	In Mississippi , at least ten counties suffered power outages , and the National Weather Service reported a tornado struck areas near the town of Sardis .
Wiki1k:wikinews:648587:3:3	Pero no creo que llegue a estar compitiendo .
Wiki1k:wikipedia:18313:41:2	Eventually he took to using salves and creams on his lips and also cutting off scar tissue with a razor blade .
Wiki1k:wikinews:938196:7:0	Simon Ličen : In general terms , this is both an opportunity and a risk : it can activate its sizable financial , promotional and media influence to bring attention to the Paralympic movement , but at the same time might choose to push disabled sports to the side in order to accommodate influential sponsors .
Wiki1k:wikipedia:25936:119:0	City buses cost about R$ 3.40 to ride .
Wiki1k:wikinews:1792036:2:0	This is another step for the PA toward exercising its threats to sue Israel for committing war crimes in its territory , following the armed conflict between the two sides in Gaza last summer .
Wiki1k:wikinews:715345:2:3	The fact that the domestic economy is flat and the Eurozone is flat in terms of trading is driving exports to the rest of the world . ''
Wiki1k:wikinews:641432:0:0	Despite earlier cooler weather , heatwave conditions are expected to resume in New South Wales , Australia .
Wiki1k:wikipedia:4699587:59:0	Introduction of non-native species has occurred in many habitats .
Wiki1k:wikipedia:5999:10:0	The Köppen classification depends on average monthly values of temperature and precipitation .
Wiki1k:wikinews:2116557:1:2	What is #fifa saying to this ? ''
Wiki1k:wikinews:677990:1:6	Switzerland , Russia , and Italy were eighth with one silver each .
Wiki1k:wikinews:1993819:0:0	A bus carrying 60 passengers to a religious event in the Santa Catarina state of Brazil plunged over a cliff on Saturday evening .
Wiki1k:wikipedia:27609:21:6	There are 206 bones in the adult human body and 270 in an infant .
Wiki1k:wikinews:1163396:2:0	The cruise line operator , Cruise & Maritime Voyages -LRB- CMV -RRB- , said in a statement : `` CMV regrets to advise that earlier today their cruise ship MS Marco Polo , en-route to her home port of Tilbury from the Azores , was hit by a freak wave during adverse sea conditions in the south western approaches of the English Channel .
Wiki1k:wikinews:783720:4:0	The UN 's 2012 mandate was to ; `` monitor a cessation of armed violence in all its forms by all parties -LSB- and to -RSB- monitor and support the full implementation of the Joint Special Envoy of the United Nations and the League of Arab States six-point-plan . ''
Wiki1k:wikipedia:9248:35:5	All of his personal possessions carried the name `` dragon '' and were decorated with various dragon figures .
Wiki1k:wikinews:1530921:6:0	The balance between cohesion and negative gravity requires small grain sizes consistent with the grain size distribution on 1950DA , and similar to that of another rubble-pile asteroid , -LRB- 25143 -RRB- Itokawa .
Wiki1k:wikipedia:40112:63:5	L'Age d'Or was `` banned for years after fascist and anti-Semitic groups staged a stink bomb and ink-throwing riot in the Paris theater where it was shown '' .
Wiki1k:wikinews:1101231:2:1	In 2009 , Major Nidal Hassan shot and killed 13 people and wounded 30 others at the base 's Readiness Processing Center .
Wiki1k:wikipedia:62784:24:3	Other allergenic proteins included in this ` superfamily ' are the non-specific plant lipid transfer proteins , alpha amylase inhibitor , trypsin inhibitors , and prolamin storage proteins of cereals and grasses .
Wiki1k:wikinews:1267722:4:0	Roth 's work with Emi also produced Suci , a female born in 2004 ; and Harapan , a male born in 2007 .
Wiki1k:wikipedia:19356:98:1	The insanity defense may be used in a legal trial -LRB- known as the mental disorder defence in some countries -RRB- .
Wiki1k:wikipedia:10772350:14:1	From the beginning , historians have also used such sources as monuments , inscriptions , and pictures .
Wiki1k:wikinews:1465579:2:7	A significant amount was announced for improving rail connectivity in north-east India .
Wiki1k:wikipedia:9257:7:3	The conclusion that pure proteins can be enzymes was definitively demonstrated by John Howard Northrop and Wendell Meredith Stanley , who worked on the digestive enzymes pepsin -LRB- 1930 -RRB- , trypsin and chymotrypsin .
Wiki1k:wikinews:1575176:39:4	And plus , it 's not like it 's a form of religion , I 'm using it more for my own identity , and it 's a part of me , and I 'm using Heaven Sent Gaming as an artistic medium , so regardless , it 's going to enter into it , because it 's a part of me .
Wiki1k:wikinews:1575176:29:0	Isabel : Yeah !
Wiki1k:wikinews:785496:1:1	The Swans came to the game missing several key players , including Adam Goodes , who is recovering from a knee injury .
Wiki1k:wikipedia:1844:37:0	In the second part , he calculates the equilibrium positions of sections of paraboloids .
Wiki1k:wikinews:625587:1:3	Since then we conducted a number of experiments and observations to elucidate the role of the weaver ants , flowers visitors and the plant species in this complex system .
Wiki1k:wikinews:784859:22:0	-LRB- -LRB- WN -RRB- -RRB- One follow-up question for publication : You said you found smaller spheres more difficult to levitate .
Wiki1k:wikinews:785633:0:0	Tuesday , World Bank released the 2012 World Development Report on Gender Equality and Development .
Wiki1k:wikipedia:22986:37:1	One author describes authoritarian political systems as those where `` individual rights and goals are subjugated to group goals , expectations and conformities '' , while libertarians generally oppose the state and hold the individual as sovereign .
Wiki1k:wikipedia:26700:16:5	The phenomena that would allow the deconstruction of the atom were discovered in the last decade of the 19th century : the discovery of X-rays inspired the discovery of radioactivity .
Wiki1k:wikipedia:29773:78:3	In 1938 , however , Donald Budge became the first person to win all four major singles titles during the same calendar year , the Grand Slam , and won six consecutive major titles in 1937 and 1938 .
Wiki1k:wikinews:1983793:2:1	It said `` Following a fracas with a BBC producer , Jeremy Clarkson has been suspended pending an investigation .
Wiki1k:wikinews:599254:0:0	The music video for `` Gangnam Style '' , a song by South Korean artist Psy , has become the most viewed YouTube video of all time .
Wiki1k:wikipedia:18717338:49:4	A graph showing the U.S. CPI relative to 1982 -- 1984 and the annual year-over-year change in CPI is shown at right .
Wiki1k:wikinews:1244689:2:2	Upon hearing of the discovery , a family member of the victim posted to his Facebook page , `` Struggling to know how someone could do such a horrific thing . ''
Wiki1k:wikipedia:4699587:16:1	Amphibious fish such as the mudskipper can live and move about on land for up to several days , or live in stagnant or otherwise oxygen depleted water .
Wiki1k:wikipedia:90625:26:1	Bashō 's Haiku : Selected Poems of Matsuo Bashō .
Wiki1k:wikipedia:14013:47:1	Cortés was once quoted as saying that it was `` more difficult to contend against -LRB- his -RRB- own countrymen than against the Aztecs . ''
Wiki1k:wikipedia:25936:81:4	The most valuable collections in the library include : 4,300 items donated by Barbosa Machado including a precious collection of rare brochures detailing the History of Portugal and Brazil ; 2,365 items from the 17th and 18th centuries that were previously owned by Antônio de Araújo de Azevedo , the `` Count of Barca '' , including the 125 volume set of prints `` Le Grand Théâtre de l'Univers ; '' a collection of documents regarding the Jesuítica Province of Paraguay and the `` Region of Prata ; '' and the Teresa Cristina Maria Collection , donated by Emperor Pedro II .
Wiki1k:wikipedia:22348:64:1	For example , opera houses in Italy routinely staged Wagner in Italian .
Wiki1k:wikipedia:4576465:51:2	Sun-Flower .
Wiki1k:wikipedia:3391396:77:8	Most visitors enter Istanbul by air , but about half a million foreign tourists enter the city by sea each year .
Wiki1k:wikipedia:390875:0:5	The name of the city honors Saint Paul of Tarsus .
Wiki1k:wikipedia:674:37:2	They have mouthparts called chelicerae which are often connected to venom glands as most spiders are venomous .
Wiki1k:wikipedia:64971:37:3	It is generally better to capture stones in a net than in a ladder , because a net does not depend on the condition that there are no opposing stones in the way , nor does it allow the opponent to play a strategic ladder breaker .
Wiki1k:wikipedia:674:37:4	These have similar segmentation to the legs and function as taste and smell organs .
Wiki1k:wikipedia:22915:1:2	At about the same time , by careful analysis of pre-telescopic observation data collected by Tycho Brahe , Johannes Kepler found the planets ' orbits were not circular but elliptical .
Wiki1k:wikinews:1938726:6:2	Another posted `` Been sitting here crying since I found out an hour ago .
Wiki1k:wikipedia:80028:17:3	A great banquet is held where the treasures are offered to the gods of the Netherworld .
Wiki1k:wikipedia:19242322:60:0	Thinkers such as Ralph Waldo Emerson would take up many similar ideas in the 1800s .
Wiki1k:wikinews:1938726:6:5	RIP Harris . ''
Wiki1k:wikinews:768597:2:2	Law enforcement does not believe the accident was the result of terrorism or criminal activity .
Wiki1k:wikipedia:3850:32:1	The batter waits for the pitcher to throw a pitch -LRB- the ball -RRB- toward home plate , and attempts to hit the ball with the bat .
Wiki1k:wikipedia:24255:2:1	For instance , cancer is responsible for many deaths but is not considered a pandemic because the disease is not infectious or contagious .
Wiki1k:wikipedia:5791492:0:1	The term vegetable is somewhat arbitrary , and largely defined through culinary and cultural tradition .
Wiki1k:wikipedia:36808:97:1	In these animals , the muscles of the heart are relatively continuous and the sinus venosus coordinates the beat which passes in a wave through the remaining chambers .
Wiki1k:wikinews:1267722:4:1	Andalas was returned to Indonesia to sire Andatu , another success in the joint Indonesia-US project .
Wiki1k:wikinews:783720:3:1	In May of 2012 , a UN convoy was hit by an IED -LRB- improvised explosive device -RRB- while a human rights group reported a Syrian military attack on civilians at a nearby funeral in the town of Khan Sheikhoun in Idlib province .
Wiki1k:wikipedia:19828134:8:3	This is the broadest modern definition of the term ` plant ' .
Wiki1k:wikipedia:56656:24:2	Dhaka is one of the fastest growing startup hubs in the world .
Wiki1k:wikinews:786276:6:1	On the Programme for International Student Assessment math test though , US boys tested better than US girls by a score of roughly 495 to 480 .
Wiki1k:wikinews:884381:0:2	Google FluTrends indicates that at the same time last year , the flu level nationally was at moderate .
Wiki1k:wikipedia:64971:37:2	An example is given in the adjacent diagram .
Wiki1k:wikinews:1235103:1:1	He was arrested in January and charged with aggravated assault with a deadly weapon .
Wiki1k:wikinews:1537038:2:1	While most of the fighting is in North-Eastern Nigeria , Boko Haram have also launched attacks in Abuja , the Nigerian capital ; and in Lagos , the country 's commercial centre in the South-West .
Wiki1k:wikinews:680641:1:3	A hazardous material advisor was also present at the scene in North Roskear .
Wiki1k:wikinews:516409:1:2	The Belém native 24 year old who will celebrate her 25th birthday during the Paralympics plays club basketball for All Star Rodas , Belem .
Wiki1k:wikinews:680641:1:2	CFRS workers called to the area `` forced entry into the property and found that the three occupants were all dead '' , Inspector Eldridge said .
Wiki1k:wikinews:785620:6:4	The creation of an all-women 's police force in Tamil Nadu led to increased reporting of crimes against women and general comfort in going to the police to report a problem .
Wiki1k:wikinews:671239:0:0	Joe is the first Affenpinscher to win Westminster 's Best in Show .
Wiki1k:wikipedia:561874:34:3	When it was completed , Sinan claimed that it had the largest dome in the world , leaving Hagia Sophia behind .
Wiki1k:wikinews:520723:12:3	It was a difficult game .
Wiki1k:wikinews:1524901:1:1	The U.S. Geological Survey -LRB- USGS -RRB- identified that basin as potentially containing large hydrocarbon deposits .
Wiki1k:wikinews:509864:1:2	In 2000 , his medal was displayed at the Our Sporting Heritage exhibition at the Arms of Australia Inn Museum .
Wiki1k:wikinews:1226903:1:2	During World War II , he served in the Royal Air Force for two years , then went back to Oxford to finish his studies .
Wiki1k:wikinews:759854:0:0	Scientists have successfully created a Lithium ion micro-battery the size of a grain of sand .
Wiki1k:wikipedia:604727:13:3	Coffee became more widely accepted after it was deemed a Christian beverage by Pope Clement VIII in 1600 , despite appeals to ban the `` Muslim drink . ''
Wiki1k:wikinews:578671:25:2	Can you confirm whether that is correct ?
Wiki1k:wikipedia:5134:114:2	The presence of computers and modern communication tools have raised concerns regarding cheating during games , most notably the `` bathroom controversy '' during the 2006 World Championship .
Wiki1k:wikinews:777636:1:2	The Lords discussed an amendment to review how to deal with survivor pension benefits due to the same-sex partners of those in civil partnerships .
Wiki1k:wikinews:1345663:9:3	We 're hoping that 's not illegal . ''
Wiki1k:wikipedia:6037917:14:4	The Quran mentions the names of numerous figures considered prophets in Islam , including Adam , Noah , Abraham , Moses and Jesus , among others .
Wiki1k:wikipedia:4116:8:1	In the most common models the universe was filled homogeneously and isotropically with a very high energy density and huge temperatures and pressures and was very rapidly expanding and cooling .
Wiki1k:wikipedia:5052533:6:0	Tagore returned to Jorosanko and completed a set of major works by 1877 , one of them a long poem in the Maithili style of Vidyapati .
Wiki1k:wikinews:1244689:2:3	Webster is presently being held on US$ 1 million bond in the Harrison County jail .
Wiki1k:wikinews:770071:6:3	Blair advised Western governments to `` engage with the new de facto power and help the new government make the changes necessary , especially on the economy , so they can deliver for the people .
Wiki1k:wikinews:977840:1:0	Major said that there wo n't be a currency union between a newly independent Scotland and a post-split United Kingdom : `` A currency union , which the SNP -LSB- Scottish National Party -RSB- assume is negotiable , would require the UK to underwrite Scottish debts .
Wiki1k:wikipedia:16016:48:7	In this ara , though religion is practiced in lax and diluted form , no liberation is possible .
Wiki1k:wikipedia:37789:17:1	The head and thorax are merged into a cephalothorax , with the abdomen curving around underneath .
Wiki1k:wikipedia:9248:78:1	-LRB- `` Jen Via Tuta Vivo ! '' -RRB-
Wiki1k:wikinews:517560:32:2	I 've done Hartford Insurance , but not globally .
Wiki1k:wikinews:509864:1:1	It was the only medal he earned at the Games and one of 30 Australia earned that year .
Wiki1k:wikinews:946117:3:1	Zimmerman shot Martin on February 26 , 2012 while Martin was walking through a gated community after visiting a convenience store but Zimmerman 's lawyers successfully argued Zimmerman had acted in self defence .
Wiki1k:wikipedia:15247542:55:1	Atheistic thought found recognition in a wide variety of other , broader philosophies , such as existentialism , objectivism , secular humanism , nihilism , anarchism , logical positivism , Marxism , feminism , and the general scientific and rationalist movement .
Wiki1k:wikinews:784458:2:0	Frost famously interviewed former US President Richard Nixon in 1977 , during which Nixon apologized for the Watergate scandal -- where Nixon had bugged the offices of political opponents .
Wiki1k:wikipedia:26683:5:7	At the age of 13 , Kubrick 's father bought him a Graflex camera , triggering a fascination with still photography .
Wiki1k:wikinews:635419:0:0	Opposition activists in Syria say nine or more people have died as the result of a car bomb explosion at a fuel station in the Barzeh al-Balad district of Damascus , the capital of the country , according to BBC News Online .
Wiki1k:wikinews:1235103:2:2	Police interviewed Webster for 5 hours on Sunday , but released him around 6pm .
Wiki1k:wikipedia:19318:41:4	He angered her with the patronizing statement `` All you have to do is be sexy '' , and by wanting her to replicate Leigh 's interpretation .
Wiki1k:wikipedia:14914:104:2	Manchester had a population of 10,000 in 1717 , but by 1911 it had burgeoned to 2.3 million .
Wiki1k:wikinews:785148:37:1	While sectarianism may be the lens through which some of the Syrian rebels see their fight against the government , ultimately the contest is over state power and capitalizing on opportunities created by the Arab uprisings in general ; and , the Syrian civil war in particular .
Wiki1k:wikipedia:28191:63:0	The Battle of the Bulge , a German counteroffensive during World War II , starting December 16 , 1944 , was marked by heavy snowstorms that hampered allied air support for ground troops , but also impaired German attempts to supply their front lines .
Wiki1k:wikipedia:21506:16:1	For instance , we have already noted that the operation + on a calculator -LRB- or a computer -RRB- is inexact .
Wiki1k:wikipedia:1130:36:1	Avicenna 's is a less sophisticated variant of the theory of impetus developed by Buridan in the 14th century .
Wiki1k:wikinews:599254:0:1	The video , which now has over 816 million views since being uploaded in July , became the most watched after overtaking the music video for `` Baby '' , a song by Canadian singer Justin Bieber , which was placed on YouTube in 2010 .
Wiki1k:wikinews:974168:4:3	That was my first team sport that I played .
Wiki1k:wikinews:1465579:2:5	Electric mobility carts will be provided to elderly and handicapped passengers at all major stations .
Wiki1k:wikipedia:15440316:17:1	The trade winds blow predominantly from the northeast in the Northern Hemisphere and from the southeast in the Southern Hemisphere .
Wiki1k:wikipedia:26683:5:6	Kubrick himself , who later became a member of the United States Chess Federation , explained that chess helped him develop `` patience and discipline '' in making decisions .
Wiki1k:wikinews:1984595:3:2	Most people are surprised it has taken this long -LSB- ... -RSB- The fans completely turned and the minute you lose the fans your time is up and it is time to move on . ''
Wiki1k:wikipedia:9317:26:4	EU law has played a significant role in improving habitat and species protection in Europe , as well as contributing to improvements in air and water quality and waste management .
Wiki1k:wikipedia:9426:23:7	A photon has an energy , E , proportional to its frequency , f , by
Wiki1k:wikipedia:32611:115:1	On 15 March 1973 , President Nixon implied that the United States would intervene militarily if the communist side violated the ceasefire .
Wiki1k:wikipedia:17158563:51:0	As with other domestic animals , the meat of uncastrated males is inferior in quality , especially as they grow .
Wiki1k:wikinews:674461:0:1	The man 's court appearance was scheduled for today .
Wiki1k:wikipedia:16831059:46:2	In his 1777 Essays on Suicide and the Immortality of the Soul he rhetorically asked , `` Why should I prolong a miserable existence , because of some frivolous advantage which the public may perhaps receive from me ? ''
Wiki1k:wikinews:1235103:1:0	Webster is described as Benefield 's boyfriend .
Wiki1k:wikipedia:5211:49:2	Christian groups that do not follow a liturgical tradition often retain certain celebrations , such as Christmas , Easter and Pentecost : these are the celebrations of Christ 's birth , resurrection and the descent of the Holy Spirit upon the Church , respectively .
Wiki1k:wikinews:578671:1:0	Though a member of the Libertarian Party in the early 1990s , Johnson was elected and re-elected governor of New Mexico in 1994 and 1998 as a Republican .
Wiki1k:wikinews:1450600:10:1	One of the guys at council said `` we 've got an old copy of DataEase .
Wiki1k:wikipedia:36808:22:2	The left main coronary artery splits shortly after leaving the aorta into two vessels , the left anterior descending and the left circumflex artery .
Wiki1k:wikipedia:24849:26:6	Gatun Lake would connect to the Pacific through the mountains at the Gaillard -LRB- Culebra -RRB- Cut .
Wiki1k:wikipedia:29992:10:3	Sometimes the loanword has a slightly different meaning from the native Turkish word , creating a situation similar to the coexistence of Germanic and Romance words in English .
Wiki1k:wikipedia:4699587:59:1	One of the best studied examples is the introduction of Nile perch into Lake Victoria in the 1960s .
Wiki1k:wikinews:682883:2:5	The bronze medalist , Ivan Frantseva and guide German Agranovskii of Russia , had a combined run time of 1:47.90 .
Wiki1k:wikipedia:15822899:12:0	Anthropology has shown that masculinity itself has social status , just like wealth , race and social class .
Wiki1k:wikipedia:21836:24:0	In 1985 Sir Edmund Hillary -LRB- the first man to stand on the summit of Mount Everest -RRB- and Neil Armstrong -LRB- the first man to stand on the moon -RRB- landed at the North Pole in a small twin-engined ski plane .
Wiki1k:wikipedia:32603:68:2	Generally the portraits were studies , created during introspective periods when he was reluctant to mix with others , or when he lacked models , and so painted himself .
Wiki1k:wikipedia:18313:41:0	The trumpet is a notoriously hard instrument on the lips , and Armstrong suffered from lip damage over much of his life due to his aggressive style of playing and preference for narrow mouthpieces that would stay in place easier , but which tended to dig into the soft flesh of his inner lip .
Wiki1k:wikipedia:15247542:55:0	Atheism in the 20th century , particularly in the form of practical atheism , advanced in many societies .
Wiki1k:wikinews:628034:20:1	Ultimately , the goal is for all industry stakeholders to trust and respect the signal in the long run .
Wiki1k:wikipedia:16142:16:0	Through Boulton , Watt finally had access to some of the best iron workers in the world .
Wiki1k:wikinews:671344:2:0	British Combined Services Disabled Ski Team coach Mark Scorgie has noted that this year 's European ski season has been problematic with weather interfering with most competitions .
Wiki1k:wikipedia:26983:18:2	On 15 May , Nur ad-Din died after falling ill the previous week and his power was handed to his eleven-year-old son as-Salih Ismail al-Malik .
Wiki1k:wikinews:1210805:0:2	While stating the team intends to compete , the Ukrainian team reserved the right to leave the Games immediately should peace not happen , and the Russian military does further intervention in the Ukraine .
Wiki1k:wikinews:1498647:5:1	Walding , who served in Iraq as a member of the Green Berets , had his lower leg amputated after being shot .
Wiki1k:wikipedia:9284:27:0	In Euclidean geometry , it is possible to associate a set of coordinates to each point in space , for example by an orthogonal grid .
Wiki1k:wikinews:641916:3:1	In a comment to the BBC , Hunt described the situation at Jessops as `` a horrible end to a very intensive couple of days '' .
Wiki1k:wikipedia:6678:5:1	Between 70,000 and 100,000 years ago the animal gave rise to the genetic lineage that eventually produced all domesticated cats , having diverged from the Near Eastern wildcat around 8,000 BC in the Middle East .
Wiki1k:wikipedia:25507:169:2	Education seems to have been standard for daughters of the senatorial and equestrian orders during the Empire .
Wiki1k:wikipedia:56656:24:3	The city is the seat of the country 's central bank Bangladesh Bank and the Dhaka Stock Exchange .
Wiki1k:wikinews:974168:7:0	Caitlin de Wit : They won straight up until 2011 .
Wiki1k:wikinews:1014499:2:2	Prime Minister Tony Abbott said they knew this was a possibility .
Wiki1k:wikinews:563864:1:2	He said : `` Let the state protect the citizens .
Wiki1k:wikipedia:1130:19:3	Thus , contingency-in-itself is potential beingness that could eventually be actualized by an external cause other than itself .
Wiki1k:wikinews:1212935:0:9	After a penalty that saw Andy Yohe get 2 minutes for roughing , the United States got possession .
Wiki1k:wikipedia:19381951:46:1	It is destined that he shall be the survivor ,
Wiki1k:wikipedia:3391396:39:3	It never returned to being the world 's largest , but remained Europe 's largest city from 1500 to 1750 , when it was surpassed by London .
Wiki1k:wikipedia:29773:78:7	Kramer was among the few who dominated amateur and professional tennis during the late 1940s and early 1950s .
Wiki1k:wikipedia:16016:48:8	At the end of this ara , even the Jain religion will disappear , only to appear again with the advent of the first Tīrthankara after the 42,000 years of next utsarpiṇī are over .
Wiki1k:wikipedia:36808:97:0	The SA node is found in all amniotes but not in more primitive vertebrates .
Wiki1k:wikinews:1320454:0:1	So I am delighted that we are investing in a new polar research ship to carry cutting edge British technology to put British scientists at the forefront of research in both the Antarctic and the Arctic oceans '' .
Wiki1k:wikipedia:80381:8:0	Focusing more on lifestyle issues and their relationships with functional health , data from the Alameda County Study suggested that people can improve their health via exercise , enough sleep , maintaining a healthy body weight , limiting alcohol use , and avoiding smoking .
Wiki1k:wikinews:518237:6:1	They are scheduled to play Brazil today .
Wiki1k:wikipedia:13645:69:2	A major part of horse racing 's economic importance lies in the gambling associated with it .
Wiki1k:wikinews:1908838:1:1	That evening , a group of people said to be from the team reportedly arrived at Cape , a bar in Stirling , wearing football kits , their faces and limbs covered black .
Wiki1k:wikipedia:80756:8:2	On his way to murder Muhammad , Umar met his best friend Nua'im bin Abdullah who had secretly converted to Islam but had not told Umar .
Wiki1k:wikipedia:9736:11:1	One engine shot through the side opposite the impact and flew as far as the next block , where it landed on the roof of a nearby building , starting a fire that destroyed a penthouse .
Wiki1k:wikipedia:27158894:10:0	Overall , the data implicating specific genes in the development of drug addiction is mixed for most genes .
Wiki1k:wikipedia:21175:4:3	The mixture of nitric and hydrochloric acids was known as aqua regia -LRB- royal water -RRB- , celebrated for its ability to dissolve gold , the king of metals .
Wiki1k:wikipedia:15745:6:0	Wallau adds , `` His surname was derived from the house inhabited by his father and his paternal ancestors ` zu Laden , zu Gutenberg ' .
Wiki1k:wikipedia:24849:26:2	However , in 1906 Stevens , who had seen the Chagres in full flood , was summoned to Washington and declared a sea-level approach to be `` an entirely untenable proposition '' .
Wiki1k:wikinews:1909652:2:2	The police force say he `` had a dark brown beard , -LSB- and -RSB- wore a light grey hooded top with the hood pulled over his head , light blue jeans and black boot style training shoes . ''
Wiki1k:wikipedia:66723:34:0	will meaningfully increase the oxygen concentration of the blood .
Wiki1k:wikipedia:2408:28:2	This noise can be avoided by modulation of the signal at a higher frequency , for example through the use of a lock-in amplifier .
Wiki1k:wikinews:718707:1:0	Her premiership was notable for military victory in the Falklands War in 1982 and for transforming the British economy in order to compete with other top nations .
Wiki1k:wikinews:2070183:1:2	His stated intention was to deliver letters to all members of Congress concerning campaign finance statutes .
Wiki1k:wikinews:622787:5:1	The next day they filed a Verified Statement of Disqualification asking Stoekler to recuse himself .
Wiki1k:wikinews:1814490:3:1	`` Absolutely gutted for the families of the people killed today , to think -LSB- ... -RSB- I could 've been killed too is a shock , '' said one woman , who passed the scene shortly before the crash .
Wiki1k:wikinews:783123:1:0	In 1997 , a general election produced no Conservative Members of Parliament from within Scotland for the UK 's joint parliament in London .
Wiki1k:wikinews:626134:0:1	One media source reported overturned playground equipment in the city of Rockwall .
Wiki1k:wikinews:676196:0:0	After the Gumi presentations , Governor-General Bryce addressed the media about the Gumi , stating that `` It 's so quirky and I love the way it brings this community together , this community that 's known for its fantastic spirit . ''
Wiki1k:wikipedia:21201:21:0	Except for the Peace Prize , the Nobel Prizes are presented in Stockholm , Sweden , at the annual Prize Award Ceremony on 10 December , the anniversary of Nobel 's death .
Wiki1k:wikipedia:18842359:33:2	Models have been proposed for Gliese 581 d that could include surface oceans .
Wiki1k:wikipedia:29831:4:10	Another slang term for the TV is `` idiot box '' .
Wiki1k:wikinews:2067610:1:2	Landrum , 89 , closed his Edwards office two years ago .
Wiki1k:wikinews:749788:8:1	He said MacKinnon and Millar had `` completely betrayed this trust , and in a most brutal and callous way they killed him in a senseless and sustained attack with weapons . ''
Wiki1k:wikinews:785148:29:1	It is widely accepted that the Syrian government was behind the use of chemical weapons .
Wiki1k:wikinews:974168:6:1	I do n't know if its still there .
Wiki1k:wikipedia:25936:9:1	Rio continued as the capital of Brazil after 1889 , when the monarchy was replaced by a republic .
